id,att_covid,att_vaccine,att_safety,demographic_age,demographic_income,demographic_education
528,4.0,5.0,4.0,38,2798999.7848589015,4
529,5.0,5.0,5.0,79,874812.5873767005,2
530,4.0,4.0,4.0,38,2239373.386623012,0
531,4.0,5.0,5.0,53,369396.66424024076,0
532,5.0,5.0,4.0,48,367433.937187312,2
533,5.0,5.0,4.0,26,1553772.5378748262,4
534,5.0,4.0,4.0,53,710021.7756267496,1
535,5.0,4.0,5.0,66,47803.0014392683,4
536,5.0,5.0,4.0,65,966103.065273471,0
537,5.0,5.0,5.0,64,1789.602998775175,1
538,5.0,5.0,5.0,43,1903259.6848836353,3
539,5.0,5.0,4.0,34,1159239.823929144,5
540,4.0,5.0,5.0,47,21674.468366913447,3
541,5.0,5.0,4.0,58,2050379.362192794,2
542,5.0,5.0,4.0,57,1711246.1603774787,4
543,5.0,5.0,5.0,47,2693592.368556319,0
544,5.0,5.0,4.0,67,849169.8676657733,3
545,5.0,5.0,5.0,69,2864740.0801056,5
546,5.0,5.0,5.0,56,3013906.8064303156,4
547,4.0,5.0,4.0,34,564044.5036326825,2
548,5.0,5.0,4.0,31,1580974.7866912887,5
549,5.0,5.0,4.0,59,205525.59707594232,3
550,5.0,5.0,5.0,45,430784.3338153766,5
551,5.0,4.0,4.0,69,2358965.483811604,3
552,4.0,5.0,5.0,32,825769.9646144911,1
553,5.0,5.0,4.0,60,452295.87347370206,4
554,5.0,5.0,5.0,49,2199216.7823860818,3
555,5.0,5.0,5.0,67,2586919.746144365,3
556,5.0,5.0,5.0,53,2482464.2563660243,4
557,4.0,5.0,5.0,45,1757823.5549917503,4
558,5.0,5.0,5.0,72,2647281.187754308,1
559,5.0,4.0,4.0,22,246129.83959691247,0
560,5.0,5.0,4.0,78,630868.9975194582,1
561,5.0,5.0,5.0,78,3285286.281158595,2
562,5.0,5.0,4.0,35,2031324.4465986309,4
563,5.0,5.0,5.0,45,7566.764568445184,4
564,5.0,5.0,5.0,47,1423418.9287656883,2
565,5.0,4.0,5.0,46,1083069.0705499414,1
566,4.0,4.0,4.0,32,1750576.989666387,0
567,5.0,5.0,5.0,59,1990856.1215022285,4
568,5.0,5.0,5.0,40,3585002.0781048476,4
569,5.0,4.0,4.0,64,362261.493406828,0
570,5.0,5.0,4.0,64,921558.135367982,2
571,5.0,5.0,5.0,78,217267.03062401043,3
572,5.0,5.0,5.0,75,1113510.957724443,4
573,5.0,4.0,4.0,30,4000576.0323927063,2
574,5.0,5.0,5.0,59,1030644.4803461884,2
575,5.0,5.0,5.0,71,2168186.6558523965,5
576,5.0,5.0,4.0,24,599759.3376918536,0
577,4.0,5.0,5.0,24,3224734.5529017746,1
578,5.0,5.0,4.0,27,148104.91464610552,1
579,5.0,5.0,4.0,70,1913391.7699274688,2
580,5.0,5.0,5.0,44,500907.38940564264,5
581,5.0,5.0,5.0,46,1592192.3994054566,4
582,4.0,5.0,4.0,40,958498.9815072014,5
583,5.0,5.0,5.0,73,215012.20933381194,4
584,5.0,5.0,4.0,30,1241502.1831506328,2
585,5.0,4.0,5.0,76,695536.6407299363,3
586,5.0,5.0,5.0,45,1023168.0527021736,3
587,4.0,5.0,4.0,60,2648277.8594998703,3
588,5.0,5.0,5.0,56,1965409.8418658085,4
589,5.0,5.0,5.0,36,1414687.5955231613,4
590,5.0,5.0,4.0,68,2165125.497621332,2
591,5.0,5.0,5.0,68,1767227.2167159186,4
592,5.0,5.0,5.0,34,633804.7960461297,2
593,5.0,4.0,4.0,61,726301.9797412773,1
594,5.0,5.0,5.0,37,1016608.910629167,2
595,5.0,5.0,5.0,43,628246.8830123272,3
596,5.0,5.0,4.0,26,2618243.590075237,4
597,5.0,5.0,5.0,22,72496.09141170843,2
598,5.0,4.0,5.0,75,2234034.007687064,1
599,5.0,5.0,5.0,66,792258.5202681037,0
600,5.0,5.0,5.0,65,2845139.3704458214,5
601,4.0,5.0,5.0,25,370119.645998343,1
602,5.0,5.0,4.0,36,4989.781857950293,4
603,5.0,5.0,4.0,34,463365.4812042548,2
604,5.0,5.0,4.0,29,400879.4302216684,2
605,5.0,5.0,4.0,51,489661.8914848544,1
606,5.0,5.0,5.0,56,854858.7839986,2
607,5.0,5.0,5.0,59,899611.4792446835,2
608,5.0,5.0,4.0,29,1364715.232391539,1
609,5.0,5.0,5.0,78,2329004.531978161,1
610,5.0,5.0,5.0,73,551194.6376681658,3
611,5.0,5.0,5.0,46,1524254.009978761,1
612,5.0,5.0,5.0,55,1665348.6194148082,2
613,5.0,5.0,4.0,47,1779444.5006946109,1
614,6.0,6.0,5.0,63,875995.6320967083,3
615,5.0,5.0,5.0,49,1770168.9360167978,5
616,4.0,5.0,5.0,58,1570317.5203508595,2
617,5.0,5.0,5.0,29,2662375.8896147935,2
618,5.0,4.0,4.0,61,864910.1432908857,0
619,5.0,5.0,5.0,77,1034781.0696033771,3
620,5.0,5.0,4.0,40,574737.4162265839,4
621,5.0,4.0,4.0,32,625291.6514096274,2
622,4.0,5.0,5.0,64,234083.57733340102,2
623,5.0,5.0,5.0,48,110591.30979065801,4
624,5.0,5.0,5.0,55,3479145.0621844716,5
625,4.0,5.0,5.0,49,169708.1431179498,2
626,5.0,5.0,5.0,31,344515.2672091789,5
627,5.0,5.0,4.0,66,502731.37946780457,2
628,4.0,5.0,5.0,41,1491410.880647504,0
629,5.0,5.0,5.0,73,2095487.8746194062,4
630,5.0,5.0,4.0,34,659246.4162945538,2
631,4.0,5.0,5.0,77,1655346.062540312,1
632,5.0,5.0,4.0,39,931235.2011525049,2
633,5.0,5.0,5.0,27,1474880.4245719672,1
634,5.0,5.0,4.0,37,982212.8832938814,4
635,5.0,5.0,5.0,68,687410.6249147083,4
636,5.0,5.0,4.0,56,423194.8450577261,3
637,5.0,5.0,5.0,67,1503471.777889251,1
638,5.0,5.0,5.0,72,1122011.1547086076,1
639,5.0,5.0,4.0,60,2927460.603921939,1
640,4.0,4.0,5.0,24,3032668.4849837045,3
641,5.0,5.0,4.0,39,2982291.7746673627,1
642,5.0,4.0,4.0,21,525114.3752112186,2
643,5.0,5.0,5.0,61,2683287.03212123,2
644,5.0,5.0,4.0,78,49651.02292909029,1
645,5.0,5.0,4.0,71,789878.1184945686,2
646,5.0,5.0,4.0,32,365458.25527406926,4
647,5.0,5.0,4.0,41,1634930.3712202073,1
648,5.0,5.0,5.0,72,2196693.5383812063,4
649,5.0,5.0,4.0,71,761073.0479951683,2
650,5.0,5.0,5.0,66,2360253.6958411722,2
651,5.0,4.0,4.0,25,2904585.065974783,4
652,5.0,5.0,4.0,25,305426.3714348904,4
653,5.0,5.0,4.0,62,1374280.304678106,1
654,5.0,5.0,5.0,44,240050.92467137057,1
655,5.0,5.0,5.0,28,3557023.0214651567,0
656,5.0,5.0,5.0,75,526492.4732641773,4
657,5.0,5.0,4.0,51,668025.982321021,3
658,5.0,5.0,5.0,51,1160412.8516995271,4
659,5.0,4.0,4.0,53,2163330.480049128,1
660,5.0,5.0,4.0,73,2421790.595603024,1
661,5.0,5.0,5.0,30,2710025.750301588,2
662,5.0,5.0,5.0,43,2829097.641605009,5
663,5.0,5.0,5.0,26,887337.2770539117,1
664,5.0,5.0,4.0,70,1131740.2527897507,0
665,5.0,5.0,5.0,66,1019111.9689245259,0
666,4.0,4.0,4.0,21,1490148.032559746,0
667,5.0,5.0,5.0,44,2702629.9608925143,3
668,5.0,5.0,4.0,76,1276151.9994052318,1
669,5.0,4.0,4.0,32,2533355.424060767,0
670,5.0,5.0,4.0,54,2918525.1506035537,4
671,4.0,5.0,5.0,54,1122958.6027803156,5
672,5.0,5.0,4.0,27,2028209.0440957756,4
673,5.0,5.0,4.0,71,6774.104847178109,4
674,5.0,5.0,5.0,73,460106.8794520824,4
675,5.0,5.0,5.0,59,581399.8134021992,0
676,5.0,5.0,5.0,78,1924526.7748607853,2
677,4.0,5.0,4.0,28,860475.2278381722,1
678,5.0,5.0,5.0,78,1918893.746318226,3
679,5.0,5.0,5.0,58,981136.8276012533,3
680,5.0,5.0,5.0,70,256214.6555401368,3
681,4.0,5.0,5.0,35,1039351.6310771989,2
682,5.0,4.0,4.0,47,347988.49982463574,1
683,5.0,5.0,5.0,31,2040343.5352407657,2
684,5.0,5.0,5.0,31,2081133.0092896796,1
685,5.0,4.0,5.0,31,4153713.3395490143,4
686,5.0,5.0,5.0,74,1047145.1556063149,4
687,4.0,5.0,4.0,38,489770.3771733702,2
688,5.0,4.0,5.0,77,1722191.605580208,0
689,4.0,5.0,5.0,29,538638.1201617374,3
690,5.0,5.0,5.0,65,3644784.6297884746,4
691,5.0,5.0,5.0,62,3859122.079433377,1
692,5.0,4.0,5.0,59,3495671.2102693953,2
693,5.0,4.0,4.0,26,1089529.9044620537,1
694,5.0,4.0,5.0,40,2572919.2068831553,0
695,5.0,4.0,5.0,28,1253626.0304070972,4
696,5.0,5.0,4.0,70,2166049.9428218906,4
697,4.0,5.0,5.0,66,498209.1803800953,1
698,5.0,4.0,5.0,23,777074.7210383333,2
699,5.0,5.0,5.0,32,953690.2837791506,1
700,5.0,5.0,4.0,75,1887278.7594867507,5
701,5.0,5.0,5.0,57,189030.9430599413,1
702,5.0,5.0,4.0,59,562893.1666659315,5
703,5.0,5.0,4.0,35,1556021.9481985322,2
704,5.0,5.0,4.0,55,1762136.4547972835,3
705,5.0,5.0,4.0,41,3466197.7164949463,3
706,5.0,5.0,5.0,41,978000.2544311034,5
707,5.0,5.0,5.0,75,2525079.609466972,2
708,5.0,5.0,4.0,36,237256.6598959813,4
709,5.0,5.0,5.0,26,2469265.12302883,4
710,5.0,5.0,5.0,35,1901175.2621218457,3
711,5.0,5.0,5.0,67,485744.5297741059,4
712,5.0,5.0,5.0,57,896555.9763868264,2
713,5.0,5.0,4.0,40,925432.5267123587,5
714,5.0,5.0,4.0,71,2940770.9815345462,1
715,5.0,5.0,4.0,41,552321.8396632568,5
716,4.0,5.0,5.0,38,1562290.1078982665,5
717,5.0,5.0,5.0,26,3563511.2861915645,3
718,5.0,5.0,4.0,65,254942.3254135197,2
719,5.0,5.0,5.0,77,1715803.7379946928,3
720,5.0,4.0,4.0,29,401500.99256480666,1
721,5.0,4.0,4.0,32,623423.2648066824,1
722,5.0,5.0,4.0,29,1613839.757625667,3
723,5.0,5.0,4.0,73,278378.25540568185,1
724,5.0,5.0,5.0,52,2084079.999855563,3
725,5.0,4.0,4.0,40,507559.1209349839,2
726,5.0,5.0,5.0,35,2074710.4706600062,1
727,5.0,5.0,4.0,63,188743.3729728005,1
728,5.0,4.0,4.0,24,560821.9588502755,0
729,5.0,5.0,5.0,24,420797.6388618029,4
730,4.0,5.0,4.0,43,2471998.023851709,2
731,4.0,5.0,5.0,56,754235.9026327023,3
732,5.0,5.0,4.0,22,1800446.925727659,5
733,5.0,5.0,5.0,48,199447.0957485034,2
734,5.0,5.0,4.0,50,1861470.8921841006,4
735,5.0,4.0,4.0,37,232886.56229146998,0
736,5.0,5.0,4.0,76,1176757.950560638,0
737,5.0,5.0,4.0,39,3246445.2436191775,1
738,5.0,5.0,5.0,49,2050570.8926809225,4
739,5.0,5.0,4.0,47,601312.1385388293,2
740,4.0,4.0,4.0,42,3532667.5904523307,3
741,5.0,5.0,5.0,76,3273495.8465564335,3
742,5.0,5.0,4.0,58,197549.72483987443,1
743,5.0,5.0,4.0,27,111715.74522466143,4
744,5.0,5.0,4.0,30,2969290.0608108575,0
745,5.0,5.0,5.0,32,1226552.8846272978,0
746,5.0,5.0,4.0,80,272937.37935008336,2
747,4.0,5.0,4.0,50,28445.49738145519,4
748,5.0,5.0,4.0,54,914362.7907323216,2
749,5.0,5.0,4.0,66,1403361.9416043041,1
750,5.0,5.0,5.0,23,1945174.6867479663,1
751,5.0,5.0,5.0,67,2432181.5354299014,4
752,5.0,5.0,5.0,35,225800.86774508067,4
753,5.0,5.0,4.0,31,347759.9617726862,0
754,4.0,5.0,4.0,64,3491855.374883495,0
755,4.0,5.0,5.0,42,1558369.6136725438,1
756,5.0,5.0,5.0,25,4269710.601305953,5
757,4.0,5.0,4.0,56,2526654.0936676674,3
758,5.0,5.0,5.0,78,43387.092001169745,1
759,5.0,4.0,5.0,48,2427832.4995495314,1
760,5.0,5.0,4.0,38,3038030.0300213257,2
761,5.0,5.0,5.0,66,1681648.4524409592,3
762,5.0,5.0,4.0,58,1912816.8433216624,4
763,4.0,5.0,5.0,47,2541042.7869131635,2
764,4.0,5.0,4.0,36,288799.4899318713,1
765,5.0,5.0,5.0,31,3068400.6606294247,3
766,5.0,4.0,4.0,33,50871.28989839817,0
767,5.0,5.0,5.0,58,3482132.128964345,2
768,5.0,5.0,4.0,49,1026054.0765885678,1
769,4.0,4.0,4.0,48,2422383.195845863,5
770,5.0,5.0,4.0,71,2177329.1620714148,2
771,5.0,5.0,5.0,73,1219397.6998890254,4
772,5.0,5.0,4.0,56,1092496.6541170522,3
773,5.0,4.0,4.0,52,683548.128103108,1
774,5.0,5.0,4.0,65,856071.6831365989,4
775,5.0,5.0,5.0,43,2078964.6383416816,3
776,5.0,5.0,5.0,65,720977.8102298253,1
777,5.0,5.0,5.0,71,2740945.5448090364,0
778,5.0,5.0,4.0,62,263333.54127098253,4
779,5.0,5.0,4.0,51,2679616.814839837,2
780,5.0,5.0,5.0,61,80809.75354413378,1
781,5.0,5.0,5.0,53,290877.2333709281,2
782,4.0,5.0,4.0,27,574139.8915841795,2
783,5.0,5.0,5.0,51,342654.7415677572,5
784,5.0,5.0,5.0,65,2391604.8347964124,4
785,5.0,4.0,5.0,27,887636.0954737705,5
786,5.0,5.0,5.0,77,3638782.7345556323,4
787,5.0,5.0,4.0,54,639920.8957518282,3
788,5.0,5.0,4.0,47,2286142.280401918,4
789,5.0,5.0,4.0,40,894530.8169840482,4
790,5.0,5.0,4.0,47,604353.9707452777,4
791,5.0,5.0,5.0,63,818449.4813092019,3
792,5.0,4.0,5.0,26,1558985.2381666147,1
793,5.0,5.0,5.0,73,855093.2945285522,0
794,5.0,5.0,4.0,38,1867440.5229195245,3
795,5.0,5.0,5.0,65,4137852.0684713423,5
796,5.0,4.0,4.0,57,636211.2986891872,2
797,5.0,5.0,5.0,48,2208517.694848982,0
798,5.0,4.0,5.0,22,214761.85642448688,1
799,5.0,5.0,5.0,46,626905.3481449615,2
800,5.0,5.0,5.0,51,405016.1412939302,4
801,5.0,5.0,5.0,41,367355.0124736308,2
802,5.0,5.0,4.0,34,2717072.4845951693,5
803,4.0,5.0,4.0,53,998228.0657762316,1
804,5.0,5.0,4.0,26,1568817.361853092,3
805,5.0,5.0,4.0,37,1434518.6199212673,4
806,5.0,5.0,5.0,70,2527.5555887704913,1
807,5.0,5.0,5.0,74,313949.1221920909,4
808,5.0,5.0,5.0,79,168207.82881839247,4
809,5.0,5.0,4.0,55,34445.61989686679,2
810,5.0,5.0,4.0,74,273642.59203625843,2
811,5.0,5.0,5.0,63,908043.8922467165,0
812,4.0,5.0,4.0,31,1011977.2167767233,1
813,5.0,5.0,4.0,53,267170.11237008317,4
814,5.0,5.0,4.0,66,103551.15006835003,4
815,5.0,5.0,5.0,46,690404.5321170166,3
816,4.0,5.0,4.0,36,279708.8733070124,1
817,4.0,4.0,4.0,27,1628575.357382293,2
818,5.0,5.0,5.0,52,1576707.5461829645,3
819,5.0,5.0,4.0,47,80875.56636810988,4
820,5.0,5.0,5.0,49,1935590.7325108633,4
821,5.0,5.0,5.0,70,860535.5653504654,5
822,5.0,4.0,4.0,23,1925510.9440135737,1
823,5.0,5.0,5.0,74,2701364.3489739513,0
824,5.0,5.0,5.0,68,2361865.859487761,4
825,5.0,5.0,5.0,63,475886.04318070825,3
826,4.0,5.0,5.0,42,571375.1243734527,0
827,5.0,5.0,4.0,23,754416.3499949097,3
828,4.0,5.0,4.0,67,159505.0555385602,1
829,5.0,5.0,5.0,66,1145998.0553215405,3
830,5.0,5.0,4.0,59,2199454.5915436638,3
831,4.0,5.0,5.0,55,3298474.7700970187,1
832,5.0,5.0,5.0,78,179930.85955050003,2
833,4.0,5.0,5.0,46,281849.26577914885,2
834,5.0,5.0,5.0,73,217738.69676049607,4
835,5.0,5.0,4.0,27,1371079.7881279218,3
836,4.0,5.0,5.0,67,279290.18494319334,5
837,4.0,4.0,5.0,63,289933.4901767686,3
838,5.0,5.0,5.0,57,355896.8723487849,2
839,5.0,5.0,4.0,59,1959382.063285528,4
840,5.0,5.0,5.0,72,422923.239145247,4
841,5.0,5.0,5.0,72,404865.14615253435,1
842,5.0,4.0,4.0,23,862687.9386298797,1
843,5.0,5.0,5.0,33,1455025.543452298,5
844,5.0,5.0,4.0,50,290337.76046098024,4
845,5.0,5.0,4.0,26,628418.7627588805,4
846,5.0,5.0,4.0,37,1279698.1577021522,2
847,5.0,5.0,5.0,74,2069777.924450747,4
848,5.0,5.0,4.0,49,820457.8995337625,3
849,5.0,5.0,4.0,25,1283258.8839929292,4
850,5.0,5.0,5.0,65,326791.3017111085,5
851,5.0,5.0,5.0,46,2771375.2603113605,1
852,5.0,5.0,5.0,72,3151339.2448459268,0
853,5.0,4.0,4.0,22,1923251.9157766947,1
854,4.0,5.0,5.0,43,768699.6348670616,4
855,5.0,5.0,5.0,42,3587783.0241251076,3
856,5.0,5.0,5.0,61,3095340.451213172,2
857,4.0,5.0,4.0,41,153678.87481544385,1
858,5.0,5.0,5.0,80,2600897.6162563423,1
859,4.0,4.0,4.0,26,1035115.5317496158,1
860,5.0,5.0,4.0,38,1408019.873391338,5
861,5.0,5.0,5.0,23,2149045.16109821,0
862,5.0,5.0,5.0,42,4005626.160227455,3
863,4.0,5.0,4.0,41,691969.8044952932,1
864,4.0,5.0,5.0,55,503092.6840627492,1
865,5.0,5.0,5.0,35,1014436.0987160811,2
866,5.0,4.0,5.0,55,1872522.2768590394,4
867,5.0,5.0,5.0,26,1419900.1135414413,2
868,5.0,5.0,4.0,48,3941413.8328180597,4
869,5.0,5.0,5.0,38,915388.1186609636,4
870,5.0,5.0,5.0,43,92710.44876910161,2
871,5.0,5.0,5.0,77,839299.5550494225,1
872,5.0,5.0,5.0,46,1494911.8415970076,4
873,5.0,5.0,4.0,76,436410.9790363324,4
874,5.0,5.0,4.0,56,2607565.380719238,4
875,5.0,5.0,4.0,43,16331.295797496481,1
876,5.0,5.0,4.0,66,2936228.611298398,1
877,4.0,5.0,5.0,58,2242204.302440317,4
878,5.0,5.0,4.0,26,341543.95489437325,2
879,5.0,5.0,4.0,23,442998.98907192936,1
880,5.0,5.0,5.0,73,2455938.6925439015,0
881,5.0,5.0,4.0,45,128545.01339021162,1
882,5.0,5.0,4.0,79,596736.8102317788,2
883,4.0,5.0,5.0,25,1548349.5081103938,2
884,5.0,5.0,5.0,48,1366359.342162754,0
885,5.0,4.0,4.0,23,999894.8984965356,2
886,5.0,5.0,5.0,67,237721.44587541345,5
887,5.0,5.0,5.0,23,2127600.0028868825,4
888,5.0,4.0,4.0,74,792177.2804422744,3
889,5.0,5.0,4.0,40,919775.1773705076,4
890,4.0,5.0,5.0,40,59825.06157352407,5
891,5.0,5.0,5.0,70,1821659.2938894567,2
892,5.0,5.0,5.0,64,2254701.121996695,3
893,5.0,5.0,4.0,55,1759342.902957154,2
894,5.0,5.0,5.0,36,318519.7110486315,3
895,5.0,5.0,4.0,50,840876.4898024123,4
896,4.0,5.0,4.0,25,1445318.5107377558,2
897,5.0,5.0,5.0,47,194755.29093539668,2
898,5.0,5.0,5.0,51,2224485.53367385,4
899,5.0,5.0,5.0,57,414893.1732862687,2
900,5.0,5.0,5.0,72,2972727.2197136655,2
901,5.0,5.0,5.0,70,1586560.4471219773,2
902,4.0,5.0,4.0,62,539150.6799002799,4
903,5.0,5.0,4.0,46,2805205.8682273696,3
904,5.0,5.0,4.0,46,351135.3842193893,1
905,4.0,5.0,4.0,33,194247.44026204533,2
906,5.0,5.0,5.0,79,3144805.697908841,0
907,5.0,5.0,5.0,49,880168.9158873388,4
908,5.0,5.0,4.0,67,1987084.756235104,0
909,5.0,5.0,5.0,48,717663.1783896615,5
910,4.0,5.0,5.0,24,1264173.763640224,5
911,5.0,5.0,4.0,62,456063.50653378037,4
912,5.0,5.0,4.0,53,997849.0732252959,3
913,5.0,5.0,4.0,46,982733.5487384009,4
914,5.0,5.0,4.0,29,1677803.8942676971,0
915,5.0,5.0,4.0,31,517304.35034980706,4
916,5.0,5.0,5.0,59,1982613.2267131503,1
917,5.0,4.0,4.0,52,2198556.910792058,2
918,5.0,5.0,5.0,47,76313.77273016771,1
919,5.0,5.0,4.0,73,753109.0834238058,4
920,5.0,4.0,5.0,28,607198.4490163085,1
921,4.0,4.0,4.0,37,930134.6757088846,1
922,4.0,5.0,4.0,35,1184316.8943026229,4
923,5.0,5.0,4.0,53,354198.0491870345,1
924,4.0,5.0,4.0,38,155383.85214095563,3
925,5.0,5.0,5.0,71,1328202.7312091826,4
926,4.0,5.0,4.0,29,480761.66765722906,1
927,5.0,5.0,4.0,51,548323.3516169672,0
928,4.0,5.0,4.0,36,3868236.1914564483,1
929,5.0,5.0,5.0,80,419905.2619054661,1
930,5.0,5.0,4.0,78,202422.3775208872,4
931,5.0,5.0,5.0,54,1573625.3546393565,5
932,5.0,5.0,4.0,25,836217.1658683982,1
933,5.0,5.0,5.0,66,1299014.4862331627,0
934,5.0,5.0,4.0,74,1972357.15356415,1
935,5.0,5.0,5.0,49,2128488.7453077184,2
936,5.0,4.0,4.0,48,366975.80638424377,2
937,5.0,5.0,4.0,37,1524929.274175184,2
938,4.0,5.0,4.0,52,1329669.6163655159,1
939,5.0,5.0,4.0,41,1770903.040265856,4
940,5.0,5.0,5.0,72,551133.407364121,0
941,4.0,5.0,4.0,39,587564.8567020786,0
942,5.0,5.0,4.0,26,855165.7213038838,2
943,5.0,5.0,5.0,61,1458017.76331283,4
944,4.0,5.0,5.0,53,484815.8246149653,3
945,5.0,5.0,5.0,72,2996880.3364578765,4
946,5.0,5.0,5.0,65,1850896.665618988,2
947,5.0,5.0,5.0,50,2252164.7812481434,3
948,5.0,5.0,5.0,33,163435.0188648387,3
949,5.0,5.0,4.0,53,1252289.4088283598,2
950,5.0,4.0,4.0,22,179095.20532073564,3
951,5.0,5.0,4.0,60,698272.2330205793,1
952,5.0,5.0,5.0,79,293655.72108888294,5
953,5.0,5.0,4.0,50,1898496.6783345735,5
954,4.0,5.0,4.0,49,161870.65480923245,3
955,5.0,5.0,5.0,45,975372.1725112463,5
956,5.0,5.0,5.0,62,599766.1819653333,1
957,4.0,5.0,4.0,79,857940.9158463625,2
958,5.0,5.0,5.0,30,487647.98742197803,2
959,5.0,5.0,4.0,57,449361.42270881496,4
960,5.0,5.0,4.0,27,1547194.793499616,2
961,5.0,5.0,5.0,73,83839.225990896,1
962,5.0,5.0,5.0,74,1419244.1822566132,3
963,5.0,5.0,5.0,69,3334601.9611119083,4
964,5.0,5.0,5.0,39,2063764.791567605,3
965,5.0,5.0,5.0,27,2555691.1224245676,2
966,5.0,4.0,4.0,62,1266085.400880907,0
967,5.0,4.0,4.0,34,483184.54001277767,4
968,4.0,5.0,4.0,45,2910553.8449296188,3
969,5.0,5.0,5.0,35,2123633.928014972,3
970,4.0,5.0,5.0,31,597586.1380063774,4
971,5.0,5.0,4.0,23,920260.64998528,2
972,5.0,5.0,5.0,46,55552.06946881775,5
973,5.0,5.0,4.0,46,2757342.1953677214,3
974,5.0,4.0,5.0,26,921696.4392858528,2
975,5.0,5.0,5.0,42,1679181.06357265,5
976,5.0,5.0,5.0,22,401874.25078034913,5
977,5.0,4.0,5.0,63,1216597.7673348605,2
978,5.0,5.0,4.0,56,1918279.5559949279,5
979,5.0,5.0,4.0,46,3125837.079562931,3
980,5.0,5.0,5.0,71,811551.2741194858,4
981,4.0,5.0,4.0,35,1722670.6431690925,4
982,5.0,4.0,4.0,41,2613771.0503951414,4
983,4.0,5.0,4.0,36,2249472.3869400467,0
984,5.0,5.0,4.0,67,2578690.243652564,2
985,5.0,4.0,5.0,45,1600420.4814933904,1
986,5.0,5.0,5.0,28,583774.0180197271,2
987,5.0,5.0,4.0,58,1469873.1610590206,1
988,5.0,5.0,4.0,38,395191.38610272063,4
989,5.0,5.0,5.0,40,1550832.562196401,1
990,4.0,5.0,4.0,78,1036414.5550760112,4
991,5.0,5.0,5.0,50,592379.3461775729,4
992,5.0,5.0,4.0,40,99105.31178006442,1
993,5.0,4.0,4.0,76,147881.47043151234,0
994,5.0,4.0,4.0,49,128205.45681117124,2
995,5.0,5.0,5.0,74,4225727.531996612,1
996,5.0,4.0,5.0,34,1277210.7977569147,5
997,5.0,5.0,4.0,34,196514.60176268732,2
998,6.0,4.0,5.0,70,442435.04016723443,0
999,5.0,5.0,5.0,27,68565.60560471626,4
1000,5.0,5.0,4.0,52,1063578.8620151798,4
1001,5.0,5.0,5.0,67,1670968.0677327283,3
1002,5.0,5.0,4.0,69,2177810.166707002,4
1003,5.0,5.0,4.0,36,530062.3953040589,5
1004,5.0,5.0,4.0,78,115094.13535900792,5
1005,4.0,5.0,4.0,32,2098797.6227013743,3
1006,5.0,5.0,5.0,38,1477731.047727826,5
1007,5.0,4.0,5.0,66,386527.8058184546,0
1008,5.0,5.0,4.0,50,2138369.8237491217,2
1009,5.0,5.0,4.0,78,1242917.1256195125,1
1010,5.0,5.0,5.0,76,3870753.0522145904,1
1011,5.0,4.0,5.0,47,199725.8679719749,4
1012,5.0,5.0,5.0,62,258381.09102042206,3
1013,5.0,5.0,4.0,64,1060190.6632099617,3
1014,5.0,5.0,4.0,23,302271.1151365853,2
1015,5.0,5.0,4.0,56,777706.4017871155,1
1016,4.0,5.0,4.0,69,18634.916848507266,1
1017,6.0,5.0,5.0,79,183463.53840619,3
1018,5.0,5.0,4.0,59,92726.29167923762,4
1019,5.0,5.0,5.0,69,2278537.9285992403,0
1020,5.0,4.0,5.0,64,1416483.4204898747,4
1021,4.0,4.0,5.0,35,484306.4404616726,5
1022,5.0,5.0,4.0,40,469921.0333022008,3
1023,5.0,5.0,4.0,48,100466.2152039687,1
1024,5.0,5.0,4.0,79,32359.080431161867,2
1025,4.0,5.0,4.0,29,972953.2383296224,1
1026,5.0,5.0,5.0,80,404664.1067016021,0
1027,5.0,5.0,4.0,79,1229027.122126295,1
1028,4.0,4.0,4.0,32,1180399.5962834223,1
1029,5.0,5.0,5.0,46,650602.2810571854,1
1030,4.0,5.0,4.0,25,78451.44337598808,3
1031,5.0,5.0,5.0,66,574176.5200420057,3
1032,5.0,5.0,4.0,70,377332.6047527492,3
1033,4.0,5.0,4.0,44,1718881.3540624427,1
1034,5.0,4.0,4.0,49,2468061.718911256,2
1035,5.0,5.0,4.0,57,1940674.0614533424,5
1036,4.0,5.0,5.0,62,648783.729957571,5
1037,5.0,5.0,5.0,48,1336144.139164454,4
1038,5.0,4.0,5.0,50,1241309.433260479,1
1039,5.0,5.0,4.0,27,922312.8247888845,5
1040,5.0,5.0,5.0,75,4186889.172164949,4
1041,5.0,5.0,4.0,74,906311.3869896855,2
1042,5.0,5.0,4.0,61,415443.9243548541,1
1043,5.0,5.0,5.0,65,3336007.51565585,2
1044,5.0,5.0,4.0,22,27566.68667653839,1
1045,5.0,5.0,5.0,48,516549.88464852114,1
1046,5.0,5.0,4.0,38,1130582.2624641547,3
1047,4.0,4.0,4.0,23,878589.9429150079,3
1048,5.0,5.0,4.0,42,2885551.8291989914,1
1049,5.0,5.0,4.0,55,385950.7063553641,1
1050,5.0,5.0,4.0,47,586862.7669189374,1
1051,5.0,5.0,4.0,62,619780.2903790429,3
1052,6.0,6.0,4.0,79,2061693.697499405,4
1053,5.0,4.0,4.0,69,538349.210529383,1
1054,5.0,5.0,5.0,64,1502089.5067510481,5
1055,5.0,5.0,4.0,59,253894.94997500707,3
